#timeI (float32)[1],PositionR (float32)[1],PositionZ (float32)[1]
-0.00100000,0.00000000,0.00000000
-0.00089998,0.00000000,0.00000000
-0.00079996,0.00000000,0.00000000
-0.00069994,0.00000000,0.00000000
-0.00059992,0.00000000,0.00000000
-0.00049990,0.00000000,0.00000000
-0.00039988,0.00000000,0.00000000
-0.00029986,0.00000000,0.00000000
-0.00019984,-0.00000906,0.00000334
-0.00009983,-0.00000143,-0.00000048
0.00000019,-0.00000143,0.00000334
0.00010021,-0.00005865,-0.00000048
0.00020023,-0.00001287,0.00000334
0.00030025,-0.00000143,0.00000334
0.00040027,0.00000238,-0.00000048
0.00050029,0.00000238,-0.00000048
0.00060031,0.00000238,-0.00000048
0.00070033,0.00000238,0.00000334
0.00080035,-0.00000143,-0.00000048
0.00090037,-0.00000143,-0.00000429
0.00100039,0.00000238,-0.00000429
0.00110041,-0.00000525,-0.00000048
0.00120043,-0.00000143,-0.00000048
0.00130045,-0.00000906,-0.00000048
0.00140047,-0.00002050,-0.00000048
0.00150049,-0.00000143,0.00000334
0.00160050,0.00000238,-0.00000048
0.00170052,0.00000238,-0.00000048
0.00180054,0.00000238,-0.00000429
0.00190056,0.00000238,-0.00000048
0.00200058,0.00000238,-0.00000429
0.00210060,0.00000620,0.00000334
0.00220062,-0.00000143,-0.00000048
0.00230064,0.00000238,-0.00000048
0.00240066,-0.00000143,0.00000334
0.00250068,0.00000238,-0.00000048
0.00260070,-0.00000143,-0.00000048
0.00270072,0.00000238,-0.00000048
0.00280074,0.00000238,-0.00000048
0.00290076,-0.00000143,-0.00000048
0.00300078,-0.00001669,-0.00000429
0.00310080,-0.00000525,-0.00000048
0.00320082,-0.00000143,-0.00000429
0.00330083,-0.00000143,-0.00000048
0.00340085,-0.00000143,0.00000334
0.00350087,-0.00000143,0.00000334
0.00360089,0.00000238,0.00000334
0.00370091,0.00000238,-0.00000048
0.00380093,-0.00000525,-0.00000048
0.00390095,0.00000238,0.00000334
0.00400097,-0.00000143,-0.00000429
0.00410099,-0.00000143,-0.00000048
0.00420101,-0.00000143,-0.00000048
0.00430103,-0.00000143,-0.00000048
0.00440105,-0.00000143,0.00000334
0.00450107,-0.00000143,-0.00000048
0.00460109,-0.00000525,-0.00000048
0.00470111,-0.00001669,-0.00000429
0.00480113,-0.00000143,-0.00000429
0.00490115,-0.00000143,0.00000334
0.00500116,-0.00000143,-0.00000048
0.00510118,-0.00000143,0.00000334
0.00520120,-0.00000143,0.00000334
0.00530122,-0.00000143,-0.00000048
0.00540124,-0.00000143,-0.00000048
0.00550126,0.00000238,-0.00000048
0.00560128,-0.00000143,-0.00000429
0.00570130,-0.00000525,-0.00000048
0.00580132,-0.00000143,-0.00000048
0.00590134,-0.00000143,0.00000334
0.00600136,-0.00000143,-0.00000048
0.00610138,-0.00000525,-0.00000048
0.00620140,-0.00001287,-0.00000429
0.00630142,-0.00000525,-0.00000048
0.00640144,-0.00000906,-0.00000429
0.00650146,-0.00000525,-0.00000048
0.00660148,-0.00000143,-0.00000048
0.00670149,-0.00000143,0.00000334
0.00680151,-0.00000143,-0.00000048
0.00690153,-0.00000143,0.00000334
0.00700155,-0.00000143,-0.00000048
0.00710157,-0.00000143,-0.00000048
0.00720159,-0.00000143,-0.00000429
0.00730161,0.00000238,0.00000334
0.00740163,-0.00002050,-0.00000429
0.00750165,-0.00002432,-0.00000048
