#timeI (float32)[1],integ_ch0 (float32)[1],integ_ch1 (float32)[1],integ_ch2 (float32)[1],integ_ch3 (float32)[1],integ_ch4 (float32)[1],integ_ch5 (float32)[1],integ_ch6 (float32)[1],integ_ch7 (float32)[1],integ_ch8 (float32)[1],integ_ch9 (float32)[1],integ_ch10 (float32)[1],integ_ch11 (float32)[1],integ_ch12 (float32)[1],integ_ch13 (float32)[1],integ_ch14 (float32)[1],integ_ch15 (float32)[1],rogowski_ch (float32)[1]
-0.00100000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.56853509,32.64648819,-1.94202900,4.74508095,0.00000000
-0.00089998,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.57235003,32.64648819,-1.94202900,4.74889612,0.00000000
-0.00079996,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.57235003,32.64648819,-1.94202900,4.74889612,0.00000000
-0.00069994,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.57616401,32.65029907,-1.94202900,4.74889612,0.00000000
-0.00059992,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.57616401,32.65029907,-1.93821394,4.74508095,0.00000000
-0.00049991,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.57616401,32.64648819,-1.93821394,4.74889612,0.00000000
-0.00039989,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.57616401,32.65029907,-1.93821394,4.74889612,0.00000000
-0.00029987,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.57616401,32.65029907,-1.93821394,4.74889612,0.00000000
-0.00019985,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,3.57616401,32.64648819,-1.93821394,4.74508095,28.87450981
-0.00009983,-0.00000001,-0.00000001,-0.00000000,0.00000001,-0.00000000,-0.00000001,0.00000002,0.00000001,0.00000000,0.00000000,0.00000001,0.00000001,3.57235003,32.64648819,-1.93821394,4.74889612,35.29101944
0.00000019,0.00000000,-0.00000000,-0.00000001,-0.00000003,-0.00000003,-0.00000003,0.00000003,0.00000001,0.00000000,-0.00000000,0.00000001,-0.00000001,3.57616401,32.64648819,-1.93821394,4.74889612,36.66601944
0.00010021,0.00000020,0.00000006,-0.00000000,-0.00000005,-0.00000005,-0.00000001,-0.00000003,-0.00000003,-0.00000012,-0.00000005,-0.00000012,-0.00000008,3.47316790,32.60071182,-2.04502511,4.59630823,40.33264160
0.00020023,0.00000036,0.00000010,-0.00000000,-0.00000010,-0.00000010,-0.00000001,-0.00000007,-0.00000007,-0.00000019,-0.00000009,-0.00000020,-0.00000009,3.54564691,32.63504028,-1.96873200,4.70311880,15.35387993
0.00030024,0.00000050,0.00000016,0.00000002,-0.00000014,-0.00000014,-0.00000002,-0.00000009,-0.00000009,-0.00000024,-0.00000011,-0.00000025,-0.00000012,3.56853509,32.63885880,-1.94965804,4.73745203,-8.02075195
0.00040026,0.00000053,0.00000017,0.00000001,-0.00000018,-0.00000018,-0.00000006,-0.00000007,-0.00000008,-0.00000024,-0.00000012,-0.00000025,-0.00000011,3.56471992,32.63885880,-1.94965804,4.72982216,12.83312988
0.00050028,0.00000061,0.00000021,0.00000003,-0.00000012,-0.00000018,-0.00000007,-0.00000007,-0.00000009,-0.00000026,-0.00000012,-0.00000028,-0.00000012,3.57235003,32.64266968,-1.94584405,4.73745203,39.87438965
0.00060030,0.00000064,0.00000022,0.00000004,-0.00000009,-0.00000018,-0.00000009,-0.00000005,-0.00000009,-0.00000027,-0.00000012,-0.00000029,-0.00000008,3.57235003,32.64266968,-1.94202900,4.74508095,4.12487793
0.00070032,0.00000070,0.00000025,0.00000005,-0.00000004,-0.00000017,-0.00000009,-0.00000007,-0.00000011,-0.00000028,-0.00000012,-0.00000031,-0.00000006,3.57235003,32.64266968,-1.94202900,4.74126577,-11.45812988
