#timeI (float32)[1],integ_ch0 (float32)[1],integ_ch1 (float32)[1],integ_ch2 (float32)[1],integ_ch3 (float32)[1],integ_ch4 (float32)[1],integ_ch5 (float32)[1],integ_ch6 (float32)[1],integ_ch7 (float32)[1],integ_ch8 (float32)[1],integ_ch9 (float32)[1],integ_ch10 (float32)[1],integ_ch11 (float32)[1],integ_ch12 (float32)[1],integ_ch13 (float32)[1],integ_ch14 (float32)[1],integ_ch15 (float32)[1],rogowski_ch (float32)[1]
-0.00100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.50749993,31.89118004,-1.94202900,4.79848623,0.00000000
-0.00089997,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.50749993,31.89499092,-1.93821394,4.80230093,0.00000000
-0.00079995,0.00000000,0.00000000,0.00000000,85.17505646,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.50749993,31.89118004,-1.94202900,4.80230093,0.00000000
-0.00069992,-0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,3.51131511,31.89118004,-1.93821394,4.80230093,0.00000000
-0.00059990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,390.66378784,0.00000000,3.51131511,31.89499092,-1.94202900,4.79848623,0.00000000
-0.00049987,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.51131511,31.89499092,-1.93821394,4.80230093,0.00000000
-0.00039984,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.51131511,31.89499092,-1.93821394,4.80230093,0.00000000
-0.00029982,-0.00000000,5348195827712.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,3.50749993,31.89499092,-1.93821394,4.80230093,0.00000000
-0.00019979,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,3.50368500,31.89118004,-1.94965804,4.79085684,1.91961706
-0.00009976,-0.00000006,0.00000004,-0.00000005,0.00000009,-0.00000001,-0.00000001,0.00000001,0.00000001,-0.00000002,0.00000001,-0.00000011,0.00000004,3.50749993,31.89118004,-1.94584405,4.79848623,3.10089111
0.00000026,-0.00000011,0.00000008,-0.00000009,0.00000020,-0.00000001,0.00000001,0.00000000,0.00000001,-0.00000006,0.00000001,-0.00000024,0.00000006,3.50749993,31.89118004,-1.94584405,4.79467201,1.44708300
0.00010029,0.00000005,0.00000010,-0.00000007,0.00000022,0.00000002,0.00000006,-0.00000005,-0.00000002,-0.00000017,-0.00000002,-0.00000030,0.00000004,3.45027995,31.86828995,-2.00306392,4.70693398,0.73828119
0.00020031,0.00000026,0.00000012,0.00000002,0.00000017,0.00000007,0.00000012,-0.00000014,-0.00000007,-0.00000021,-0.00000004,-0.00000026,-0.00000004,3.49605608,31.88355064,-1.95728803,4.77559900,-2.33312988
0.00030034,0.00000047,0.00000017,0.00000012,0.00000012,0.00000013,0.00000020,-0.00000023,-0.00000013,-0.00000024,-0.00000006,-0.00000022,-0.00000014,3.50749993,31.89118004,-1.94202900,4.79848623,-2.33312988
0.00040037,0.00000067,0.00000021,0.00000022,0.00000007,0.00000019,0.00000028,-0.00000033,-0.00000019,-0.00000027,-0.00000007,-0.00000019,-0.00000024,3.51513004,31.89118004,-1.94202900,4.80611610,-3.75067091
0.00050039,0.00000087,0.00000025,0.00000032,0.00000003,0.00000025,0.00000035,-0.00000042,-0.00000024,-0.00000029,-0.00000009,-0.00000015,-0.00000035,3.51131511,31.89118004,-1.93821394,4.79848623,-4.22320604
0.00060042,0.00000097,0.00000034,0.00000035,0.00000010,0.00000029,0.00000040,-0.00000050,-0.00000028,-0.00000035,-0.00000010,-0.00000027,-0.00000040,3.51131511,31.89118004,-1.93821394,4.80611610,-3.51440406
0.00070045,0.00000102,0.00000045,0.00000035,0.00000023,0.00000032,0.00000044,-0.00000056,-0.00000032,-0.00000043,-0.00000011,-0.00000045,-0.00000042,3.51131511,31.89499092,-1.93821394,4.80611610,-5.40447998
0.00080047,0.00000107,0.00000056,0.00000035,0.00000037,0.00000035,0.00000048,-0.00000061,-0.00000034,-0.00000050,-0.00000011,-0.00000063,-0.00000045,3.51131511,31.89118004,-1.93821394,4.80230093,-6.58581495
0.00090050,0.00000107,0.00000064,0.00000033,0.00000049,0.00000036,0.00000049,-0.00000065,-0.00000036,-0.00000055,-0.00000012,-0.00000079,-0.00000043,3.51131511,31.89499092,-1.94202900,4.80230093,-4.69574022
0.00100052,0.00000106,0.00000072,0.00000030,0.00000060,0.00000036,0.00000049,-0.00000066,-0.00000037,-0.00000061,-0.00000012,-0.00000094,-0.00000042,3.50749993,31.89118004,-1.93821394,4.80230093,-6.11328077
0.00110055,0.00000113,0.00000074,0.00000034,0.00000058,0.00000036,0.00000049,-0.00000068,-0.00000039,-0.00000061,-0.00000013,-0.00000093,-0.00000044,3.50749993,31.89499092,-1.93821394,4.79848623,-5.40447998
0.00120058,0.00000123,0.00000074,0.00000040,0.00000049,0.00000037,0.00000048,-0.00000070,-0.00000040,-0.00000060,-0.00000014,-0.00000085,-0.00000049,3.51131511,31.89118004,-1.94202900,4.80230093,-6.82208300
0.00130060,0.00000139,0.00000075,0.00000047,0.00000040,0.00000035,0.00000046,-0.00000071,-0.00000043,-0.00000059,-0.00000017,-0.00000079,-0.00000054,3.51513004,31.89118004,-1.93821394,4.80611610,-7.53088379
0.00140063,0.00000155,0.00000077,0.00000053,0.00000030,0.00000032,0.00000043,-0.00000072,-0.00000045,-0.00000060,-0.00000020,-0.00000073,-0.00000058,3.51131511,31.89499092,-1.93821394,4.80230093,-8.47589111
0.00150066,0.00000172,0.00000078,0.00000059,0.00000020,0.00000028,0.00000039,-0.00000072,-0.00000048,-0.00000060,-0.00000023,-0.00000067,-0.00000061,3.51131511,31.89118004,-1.93821394,4.79848623,-6.82208300
0.00160068,0.00000182,0.00000085,0.00000060,0.00000023,0.00000024,0.00000036,-0.00000072,-0.00000050,-0.00000065,-0.00000026,-0.00000077,-0.00000060,3.50368500,31.89118004,-1.94965804,4.79467201,-6.34954786
0.00170071,0.00000187,0.00000095,0.00000058,0.00000033,0.00000021,0.00000035,-0.00000074,-0.00000053,-0.00000072,-0.00000028,-0.00000093,-0.00000056,3.49605608,31.88355064,-1.95728803,4.77941322,-8.00335693
0.00180073,0.00000194,0.00000107,0.00000057,0.00000045,0.00000019,0.00000036,-0.00000080,-0.00000058,-0.00000081,-0.00000029,-0.00000111,-0.00000053,3.50749993,31.89118004,-1.94584405,4.79467201,-7.53088379
0.00190076,0.00000199,0.00000118,0.00000057,0.00000057,0.00000019,0.00000038,-0.00000086,-0.00000063,-0.00000090,-0.00000031,-0.00000128,-0.00000049,3.50749993,31.89118004,-1.94202900,4.79848623,-7.53088379
0.00200079,0.00000200,0.00000128,0.00000057,0.00000069,0.00000020,0.00000041,-0.00000092,-0.00000067,-0.00000099,-0.00000031,-0.00000142,-0.00000045,3.51131511,31.89499092,-1.93821394,4.80611610,-5.87701416
0.00210081,0.00000209,0.00000133,0.00000063,0.00000069,0.00000021,0.00000043,-0.00000098,-0.00000072,-0.00000102,-0.00000032,-0.00000141,-0.00000046,3.50749993,31.89118004,-1.94202900,4.80230093,-4.69574022
0.00220084,0.00000223,0.00000135,0.00000073,0.00000062,0.00000023,0.00000046,-0.00000104,-0.00000077,-0.00000104,-0.00000032,-0.00000133,-0.00000049,3.50368500,31.89118004,-1.94202900,4.79467201,-3.27813697
