#timeI (float32)[1],PositionR (float32)[1],PositionZ (float32)[1]
-0.00100000,0.00000000,0.00000000
-0.00089999,0.00000000,0.00000000
-0.00079997,0.00000000,0.00000000
-0.00069996,0.00000000,0.00000000
-0.00059995,0.00000000,0.00000000
-0.00049994,0.00000000,0.00000000
-0.00039992,0.00000000,0.00000000
-0.00029991,0.00000000,0.00000000
-0.00019990,0.00000858,0.00000048
-0.00009988,0.00000095,-0.00000334
0.00000013,0.00000095,0.00000048
0.00010014,-0.00005245,-0.00000334
0.00020015,-0.00001812,-0.00000715
0.00030017,-0.00000286,0.00000048
0.00040018,0.00000477,0.00000048
0.00050019,0.00000477,0.00000048
0.00060021,-0.00001049,0.00000048
0.00070022,-0.00000286,0.00000048
0.00080023,-0.00001049,0.00000048
0.00090024,-0.00000286,0.00000048
0.00100026,-0.00000286,0.00000048
0.00110027,0.00000477,-0.00000715
0.00120028,0.00000477,0.00000048
0.00130030,0.00000858,0.00000429
0.00140031,-0.00000286,0.00000048
0.00150032,0.00000477,0.00000048
0.00160033,0.00000095,0.00000048
0.00170035,0.00000095,-0.00000334
0.00180036,0.00005436,0.00000048
0.00190037,-0.00001812,0.00000048
0.00200039,-0.00000286,-0.00000334
0.00210040,0.00000095,0.00000048
0.00220041,-0.00001049,-0.00000334
0.00230042,0.00000095,0.00000429
0.00240044,-0.00000668,-0.00000334
0.00250045,0.00000095,-0.00000334
0.00260046,-0.00000286,0.00000048
0.00270048,0.00000095,-0.00000334
0.00280049,0.00000477,-0.00000334
0.00290050,0.00000477,0.00000048
0.00300051,0.00000095,-0.00000334
0.00310053,-0.00000286,-0.00000334
0.00320054,0.00000095,-0.00000334
0.00330055,0.00000477,-0.00000334
0.00340057,0.00001240,-0.00000334
0.00350058,0.00001621,0.00000811
0.00360059,-0.00000668,0.00009203
0.00370060,-0.00080776,0.00006914
0.00380062,-0.00527476,0.00095033
0.00390063,-0.01514336,0.00714538
0.00400064,-0.03555956,0.02663081
0.00410066,-0.03743257,0.05122028
0.00420067,-0.01691337,0.01405760
0.00430068,-0.02937595,0.04314458
0.00440069,-0.02006430,0.02901499
0.00450071,-0.00524043,0.00919769
0.00460072,-0.00322246,0.00151491
0.00470073,-0.02380270,0.02814142
0.00480075,-0.00034237,0.02646677
0.00490076,-0.00841425,0.02318614
0.00500077,-0.00454616,0.02634471
0.00510078,0.00828264,-0.02967016
0.00520080,0.01161286,-0.03471699
0.00530081,0.01067444,-0.04406297
0.00540082,0.01710219,-0.04294527
0.00550084,-0.01184365,-0.03926028
0.00560085,0.00380419,-0.03330937
0.00570086,0.01428695,-0.03982104
0.00580087,0.01221939,-0.04318560
0.00590089,0.01015946,-0.04465425
0.00600090,0.00730989,-0.04480684
0.00610091,0.00143527,-0.04399812
0.00620093,0.00179385,-0.04256380
0.00630094,0.00267505,-0.04220522
0.00640095,0.00953004,-0.03973712
0.00650096,0.01015565,-0.03454151
0.00660098,0.00940034,-0.03423252
0.00670099,0.01095292,-0.03072683
0.00680100,0.02015776,-0.01918358
0.00690102,0.02157301,-0.00865886
0.00700103,0.02594845,-0.00991008
0.00710104,0.02233976,0.00589035
0.00720105,0.02010435,0.00084734
0.00730107,0.01179215,-0.00606488
0.00740108,0.01346680,-0.00023222
0.00750109,0.00944612,0.00010729
0.00760111,0.00106525,-0.00889919
0.00770112,0.00975511,-0.00808285
0.00780113,0.00090885,-0.01093242
0.00790114,0.03092662,-0.00179624
0.00800116,-0.00919244,-0.00339078
0.00810117,-0.00644968,-0.00537823
0.00820118,0.00165653,0.00671814
0.00830120,0.00120639,0.00318955
0.00840121,0.01815505,0.00694321
0.00850122,0.00461291,0.00294541
0.00860123,0.01208588,0.01025817
0.00870125,-0.00282955,0.00576828
0.00880126,-0.00784586,0.01064727
0.00890127,-0.00380611,0.02137035
0.00900129,-0.00161647,0.01930279
0.00910130,-0.00433253,0.02260631
0.00920131,-0.00450038,0.01573606
0.00930132,0.00405978,-0.00921199
0.00940134,-0.00546549,0.01391264
0.00950135,-0.00502299,0.01893277
0.00960136,0.00586413,-0.00881145
0.00970138,-0.01176354,0.01738782
0.00980139,0.00238513,0.00414323
0.00990140,-0.01021478,0.02688639
0.01000141,0.00388812,-0.01812692
0.01010143,-0.01465126,0.01581998
0.01020144,0.00195026,-0.00717113
0.01030145,-0.00535868,0.00587128
0.01040147,-0.01519676,0.02260250
0.01050148,-0.00934885,0.00658463
0.01060149,-0.00416469,0.00772140
0.01070150,0.00600527,-0.01409098
0.01080152,-0.01589866,0.01854367
0.01090153,0.00302600,-0.00034666
0.01100154,0.00186252,-0.00191450
0.01110155,0.00029850,-0.00097990
0.01120157,0.00759981,-0.00198698
0.01130158,-0.00286388,0.00938079
0.01140159,0.00642488,-0.00318479
0.01150161,0.00463580,0.00196123
0.01160162,-0.00739573,0.00822494
0.01170163,0.00034809,-0.00025892
0.01180165,-0.00564860,0.01843686
0.01190166,0.00320147,-0.00054121
0.01200167,-0.00038815,-0.00760219
0.01210168,-0.00460719,0.00154543
0.01220170,-0.00729273,0.01426741
0.01230171,-0.01129815,0.01742978
0.01240172,-0.00092983,0.00479935
0.01250173,-0.00784586,0.01562162
0.01260175,-0.00109768,0.01237914
0.01270176,-0.01611610,0.01998181
0.01280177,0.00743959,-0.00311231
0.01290179,-0.00144100,-0.00573681
0.01300180,0.00266360,0.00057268
0.01310181,-0.01206872,0.02276271
0.01320183,0.00407504,0.00397157
0.01330184,-0.01742454,0.01389357
0.01340185,-0.00327968,0.00792358
0.01350186,0.00360965,0.00635956
0.01360188,-0.00028134,0.00253724
0.01370189,0.00014210,0.00862930
0.01380190,-0.00265788,0.01406904
0.01390191,-0.00372600,0.01313444
0.01400193,0.00104618,-0.00965831
0.01410194,-0.00361156,0.00029802
0.01420195,-0.00421046,0.00530671
0.01430197,-0.01121041,0.01205107
0.01440198,-0.00307369,0.01327940
0.01450199,-0.00388240,0.01176116
0.01460201,0.00338077,-0.00043821
0.01470202,0.00070285,-0.00168943
0.01480203,-0.00046062,0.01239439
0.01490204,-0.00305461,0.00317811
0.01500206,0.00282000,-0.00926540
0.01510207,-0.00067043,0.01162764
0.01520208,-0.01225182,0.01399656
0.01530209,-0.00901315,0.02004666
0.01540211,-0.00010205,0.00835464
0.01550212,-0.00661372,0.00714920
0.01560213,-0.00829218,0.01540800
0.01570215,-0.00247859,0.00919387
0.01580216,-0.01171777,0.01210066
0.01590217,-0.00301647,0.01880688
0.01600218,0.00647829,0.00599717
0.01610220,-0.00505732,0.01128051
0.01620221,-0.00426768,0.00966689
0.01630222,0.00880144,-0.00227689
0.01640224,0.00174426,0.00664185
0.01650225,-0.00299358,0.01462980
0.01660226,-0.01015374,0.01699872
0.01670227,-0.00848291,0.00841568
0.01680229,0.00455187,0.00415849
0.01690230,0.00205707,-0.00111341
0.01700231,-0.00581263,0.00404786
0.01710233,-0.00969217,0.00994155
0.01720234,-0.00335597,0.00397157
0.01730235,-0.00129223,0.00172471
0.01740236,-0.00245189,0.00980422
0.01750238,0.00386523,0.00452470
0.01760239,-0.00800989,0.01156279
0.01770240,-0.00344371,0.00839660
0.01780242,-0.01090142,0.01577421
0.01790243,0.00433444,-0.00004911
0.01800244,-0.00494670,0.01732297
0.01810246,-0.01314446,0.01207015
0.01820247,-0.00268840,0.00339173
0.01830248,-0.01022241,0.01322600
0.01840249,-0.00043774,-0.00506924
0.01850251,0.00121021,0.00429200
0.01860252,-0.00431346,0.00106477
0.01870253,0.00178241,0.01217696
0.01880255,-0.00222682,-0.00235700
0.01890256,-0.01325127,0.01447721
0.01900257,-0.00921533,0.00906799
0.01910258,-0.00305080,0.00215577
0.01920260,-0.00258159,0.00666092
0.01930261,-0.00111675,0.00257539
0.01940262,-0.00407695,0.00484132
0.01950263,-0.00691889,0.00369309
0.01960265,-0.01102731,0.00934646
0.01970266,0.00057697,-0.00039625
0.01980267,-0.00661753,0.00577973
0.01990269,-0.00532054,-0.00225782
0.02000270,-0.01414009,0.00796554
0.02010271,-0.00459575,0.00505494
0.02020272,-0.01174829,0.01367231
0.02030274,-0.00033855,-0.00378369
0.02040275,-0.00634669,0.01147887
0.02050276,-0.00574397,0.01042602
0.02060278,-0.00361156,-0.00065183
0.02070279,-0.01240060,0.01381346
0.02080280,-0.00843714,0.00460862
0.02090281,-0.00875375,0.00658081
0.02100283,-0.00780390,0.00630234
0.02110284,-0.00986001,0.00175905
0.02120285,-0.00092983,0.00073671
0.02130287,0.00563143,0.00397919
0.02140288,-0.00348567,0.00748108
0.02150289,-0.01558204,0.00995681
0.02160291,0.00311755,0.00758026
0.02170292,-0.01607414,0.01946301
0.02180293,0.01464935,0.00138902
0.02190294,0.00191974,0.00693176
0.02200296,-0.00507640,-0.00073194
0.02210297,-0.00905893,0.00542115
0.02220298,-0.01541039,0.01044127
0.02230299,-0.00175380,0.00847290
0.02240301,-0.00227260,0.01084563
0.02250302,-0.00539301,0.00647782
0.02260303,-0.02588551,0.01802487
0.02270305,-0.00618266,0.00322389
0.02280306,0.00634859,-0.00195646
0.02290307,0.00206088,0.01497312
0.02300308,-0.00271510,0.00853012
0.02310310,-0.00420283,-0.00012541
0.02320311,-0.02073187,0.00809143
0.02330312,-0.02265829,0.00993392
0.02340314,-0.00865076,0.01503797
0.02350315,-0.00698374,0.01877637
0.02360316,-0.00938699,0.01936001
0.02370317,0.00255679,0.00538681
0.02380319,-0.00240611,-0.00419186
0.02390320,-0.01432701,0.01721997
0.02400321,-0.00262355,0.00933502
0.02410323,-0.00860879,0.00840423
