#timeI (float32)[1],integ_ch0 (float32)[1],integ_ch1 (float32)[1],integ_ch2 (float32)[1],integ_ch3 (float32)[1],integ_ch4 (float32)[1],integ_ch5 (float32)[1],integ_ch6 (float32)[1],integ_ch7 (float32)[1],integ_ch8 (float32)[1],integ_ch9 (float32)[1],integ_ch10 (float32)[1],integ_ch11 (float32)[1],integ_ch12 (float32)[1],integ_ch13 (float32)[1],integ_ch14 (float32)[1],integ_ch15 (float32)[1],rogowski_ch (float32)[1]
-0.00100000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.55327606,32.52059937,-1.94584405,4.76415396,0.00000000
-0.00089998,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.55327606,32.52442169,-1.94584405,4.76415396,0.00000000
-0.00079996,-0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.55709100,32.52442169,-1.94202900,4.76415396,0.00000000
-0.00069994,-0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.55709100,32.52059937,-1.94202900,4.76796913,0.00000000
-0.00059992,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.55709100,32.52442169,-1.94584405,4.76415396,0.00000000
-0.00049990,-0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.55327606,32.52059937,-1.94584405,4.76415396,0.00000000
-0.00039988,-0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.54564691,32.52059937,-1.94965804,4.75652504,0.00000000
-0.00029986,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.55327606,32.52059937,-1.94584405,4.76415396,0.00000000
-0.00019984,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,3.54564691,32.52059937,-1.95347297,4.75652504,38.55667114
-0.00009982,0.00000001,0.00000001,0.00000000,-0.00000003,-0.00000001,0.00000003,-0.00000003,-0.00000001,-0.00000000,0.00000000,-0.00000001,-0.00000004,3.55709100,32.52059937,-1.94584405,4.76415396,48.63983154
