#timeI (float32)[1],integ_ch0 (float32)[1],integ_ch1 (float32)[1],integ_ch2 (float32)[1],integ_ch3 (float32)[1],integ_ch4 (float32)[1],integ_ch5 (float32)[1],integ_ch6 (float32)[1],integ_ch7 (float32)[1],integ_ch8 (float32)[1],integ_ch9 (float32)[1],integ_ch10 (float32)[1],integ_ch11 (float32)[1],integ_ch12 (float32)[1],integ_ch13 (float32)[1],integ_ch14 (float32)[1],integ_ch15 (float32)[1],rogowski_ch (float32)[1]
-0.00100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.51131511,31.99036026,-1.94965804,4.77559900,0.00000000
-0.00089999,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.51894403,31.99798965,-1.93821394,4.79085684,0.00000000
-0.00079997,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.52275896,31.99798965,-1.93439901,4.79467201,0.00000000
-0.00069996,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.52275896,31.99798965,-1.93821394,4.79467201,0.00000000
-0.00059995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.52275896,31.99798965,-1.93439901,4.79848623,0.00000000
-0.00049994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.52275896,31.99418068,-1.93439901,4.79467201,0.00000000
-0.00039992,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.51894403,31.99798965,-1.93439901,4.79467201,0.00000000
-0.00029991,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.52275896,31.99798965,-1.93439901,4.79467201,0.00000000
-0.00019990,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,3.52275896,31.99418068,-1.93439901,4.79848623,-1.00415003
-0.00009988,-0.00000008,0.00000002,-0.00000006,0.00000009,-0.00000002,-0.00000001,0.00000002,0.00000001,-0.00000002,0.00000001,-0.00000010,0.00000004,3.52275896,31.99798965,-1.93821394,4.79467201,1.12231398
0.00000013,-0.00000015,0.00000005,-0.00000012,0.00000018,-0.00000003,-0.00000004,0.00000004,0.00000003,-0.00000004,0.00000001,-0.00000021,0.00000008,3.52275896,31.99798965,-1.93439901,4.79467201,0.88598633
0.00010014,-0.00000020,0.00000005,-0.00000020,0.00000028,-0.00000007,-0.00000007,0.00000008,0.00000006,-0.00000013,0.00000000,-0.00000034,0.00000015,3.47316790,31.97509956,-1.98780501,4.71837807,-1.71289098
0.00020015,-0.00000018,0.00000010,-0.00000026,0.00000038,-0.00000010,-0.00000010,0.00000010,0.00000007,-0.00000019,-0.00000000,-0.00000049,0.00000020,3.51131511,31.99418068,-1.95347297,4.77178383,-2.18530297
0.00030017,-0.00000007,0.00000014,-0.00000024,0.00000039,-0.00000010,-0.00000010,0.00000009,0.00000006,-0.00000022,-0.00000001,-0.00000053,0.00000016,3.51894403,31.99798965,-1.93821394,4.79085684,-2.65795898
0.00040018,0.00000012,0.00000017,-0.00000016,0.00000031,-0.00000009,-0.00000009,0.00000006,0.00000004,-0.00000022,-0.00000003,-0.00000048,0.00000007,3.52275896,31.99418068,-1.93439901,4.79467201,-0.53149408
0.00050019,0.00000031,0.00000020,-0.00000009,0.00000023,-0.00000008,-0.00000008,0.00000003,0.00000002,-0.00000022,-0.00000004,-0.00000043,-0.00000003,3.52275896,31.99418068,-1.93439901,4.79467201,-1.00415003
0.00060021,0.00000050,0.00000024,-0.00000000,0.00000016,-0.00000006,-0.00000007,-0.00000000,-0.00000000,-0.00000022,-0.00000006,-0.00000038,-0.00000013,3.51131511,31.99418068,-1.94584405,4.77941322,-2.89428711
0.00070022,0.00000071,0.00000029,0.00000009,0.00000009,-0.00000003,-0.00000003,-0.00000006,-0.00000004,-0.00000023,-0.00000008,-0.00000035,-0.00000024,3.51894403,31.99418068,-1.93821394,4.78704309,-4.31176805
0.00080023,0.00000084,0.00000038,0.00000014,0.00000013,0.00000002,0.00000004,-0.00000015,-0.00000008,-0.00000028,-0.00000009,-0.00000045,-0.00000032,3.51131511,31.99418068,-1.94584405,4.77941322,-3.13037109
0.00090024,0.00000092,0.00000050,0.00000015,0.00000028,0.00000006,0.00000011,-0.00000024,-0.00000013,-0.00000036,-0.00000010,-0.00000065,-0.00000037,3.51894403,31.99798965,-1.93821394,4.79085684,-5.02050781
0.00100026,0.00000094,0.00000059,0.00000014,0.00000041,0.00000010,0.00000018,-0.00000032,-0.00000016,-0.00000043,-0.00000010,-0.00000082,-0.00000038,3.51894403,31.99798965,-1.93821394,4.79085684,-2.65795898
0.00110027,0.00000095,0.00000068,0.00000013,0.00000054,0.00000013,0.00000023,-0.00000039,-0.00000020,-0.00000050,-0.00000011,-0.00000099,-0.00000039,3.52275896,31.99418068,-1.94202900,4.79467201,-6.43798780
0.00120028,0.00000096,0.00000077,0.00000012,0.00000067,0.00000016,0.00000027,-0.00000046,-0.00000023,-0.00000056,-0.00000011,-0.00000116,-0.00000039,3.52275896,31.99798965,-1.93439901,4.79848623,-4.31176805
0.00130030,0.00000105,0.00000082,0.00000016,0.00000069,0.00000017,0.00000029,-0.00000051,-0.00000028,-0.00000060,-0.00000013,-0.00000120,-0.00000041,3.51894403,31.99418068,-1.93439901,4.79848623,-4.78418016
