#timeI (float64)[1],SendToHorizontalValue__MARTE_NODE_IVO3.DataCollection.Channel_126 (float64)[1]
5.700513143680230842e-03,-2.500000000000000000e+01
5.800522146200935703e-03,-2.500000000000000000e+01
5.900531148721641431e-03,-1.500000000000000000e+01
6.000540151242348026e-03,-1.500000000000000000e+01
6.100549153763052887e-03,-1.500000000000000000e+01
6.200558156283759483e-03,-1.500000000000000000e+01
6.300567158804466078e-03,-1.500000000000000000e+01
6.400576161325170939e-03,-1.500000000000000000e+01
6.500585163845876667e-03,-1.500000000000000000e+01
6.600594166366583262e-03,-1.500000000000000000e+01
6.700603168887288123e-03,-1.500000000000000000e+01
6.800612171407993851e-03,-1.500000000000000000e+01
6.900621173928700447e-03,-1.500000000000000000e+01
7.000630176449405308e-03,-1.500000000000000000e+01
7.100639178970111036e-03,-1.500000000000000000e+01
7.200648181490816764e-03,-1.500000000000000000e+01
7.300657184011523360e-03,-1.500000000000000000e+01
7.400666186532229088e-03,-1.500000000000000000e+01
7.500675189052934816e-03,-1.500000000000000000e+01
7.600684191573640544e-03,-1.500000000000000000e+01
7.700693194094346272e-03,-1.500000000000000000e+01
7.800702196615052000e-03,-1.500000000000000000e+01
7.900711199135757729e-03,-1.500000000000000000e+01
8.000720201656463457e-03,-1.500000000000000000e+01
8.100729204177169185e-03,-1.500000000000000000e+01
8.200738206697876648e-03,-1.500000000000000000e+01
8.300747209218580641e-03,-1.500000000000000000e+01
8.400756211739286369e-03,-1.500000000000000000e+01
8.500765214259992097e-03,-1.500000000000000000e+01
8.600774216780697826e-03,-1.500000000000000000e+01
8.700783219301403554e-03,-1.500000000000000000e+01
8.800792221822111017e-03,-1.500000000000000000e+01
8.900801224342815010e-03,-1.500000000000000000e+01
9.000810226863520738e-03,-1.500000000000000000e+01
9.100819229384228201e-03,-1.500000000000000000e+01
9.200828231904932195e-03,-1.500000000000000000e+01
9.300837234425639657e-03,-1.500000000000000000e+01
9.400846236946345386e-03,-1.500000000000000000e+01
9.500855239467051114e-03,-1.500000000000000000e+01
9.600864241987755107e-03,-1.500000000000000000e+01
9.700873244508462570e-03,-1.500000000000000000e+01
9.800882247029166564e-03,-1.500000000000000000e+01
9.900891249549874026e-03,-1.500000000000000000e+01
1.000090025207058149e-02,-1.500000000000000000e+01
1.010090925459128548e-02,-1.500000000000000000e+01
1.020091825711199121e-02,-1.500000000000000000e+01
1.030092725963269694e-02,-1.500000000000000000e+01
1.040093626215340267e-02,-1.500000000000000000e+01
1.050094526467410840e-02,-1.500000000000000000e+01
1.060095426719481586e-02,-1.500000000000000000e+01
1.070096326971551985e-02,-1.500000000000000000e+01
1.080097227223622731e-02,-1.500000000000000000e+01
1.090098127475693131e-02,-1.500000000000000000e+01
1.100099027727763704e-02,-1.500000000000000000e+01
1.110099927979834276e-02,-1.500000000000000000e+01
1.120100828231905023e-02,-1.500000000000000000e+01
1.130101728483975596e-02,-1.500000000000000000e+01
1.140102628736046168e-02,-1.500000000000000000e+01
1.150103528988116568e-02,-1.500000000000000000e+01
1.160104429240187141e-02,-1.500000000000000000e+01
1.170105329492257887e-02,-1.500000000000000000e+01
1.180106229744328286e-02,-1.500000000000000000e+01
1.190107129996399032e-02,-1.500000000000000000e+01
1.200108030248469605e-02,-1.500000000000000000e+01
1.210108930500540005e-02,-1.500000000000000000e+01
1.220109830752610577e-02,-1.500000000000000000e+01
1.230110731004681324e-02,-1.500000000000000000e+01
1.240111631256751897e-02,-1.500000000000000000e+01
1.250112531508822469e-02,-1.500000000000000000e+01
1.260113431760893216e-02,-1.500000000000000000e+01
1.270114332012963441e-02,-1.500000000000000000e+01
1.280115232265034188e-02,-1.500000000000000000e+01
1.290116132517104761e-02,-1.500000000000000000e+01
1.300117032769175333e-02,-1.500000000000000000e+01
1.310117933021245906e-02,-1.500000000000000000e+01
1.320118833273316652e-02,-1.500000000000000000e+01
1.330119733525386878e-02,-1.500000000000000000e+01
1.340120633777457625e-02,-1.500000000000000000e+01
1.350121534029528371e-02,-1.500000000000000000e+01
1.360122434281598770e-02,-1.500000000000000000e+01
1.370123334533669517e-02,-1.500000000000000000e+01
1.380124234785740089e-02,-1.500000000000000000e+01
1.390125135037810489e-02,-1.500000000000000000e+01
1.400126035289881062e-02,-1.500000000000000000e+01
1.410126935541951808e-02,-1.500000000000000000e+01
1.420127835794022207e-02,-1.500000000000000000e+01
1.430128736046092953e-02,-1.500000000000000000e+01
1.440129636298163353e-02,-1.500000000000000000e+01
1.450130536550234099e-02,-1.500000000000000000e+01
1.460131436802304672e-02,-1.500000000000000000e+01
1.470132337054375071e-02,-1.500000000000000000e+01
1.480133237306445818e-02,-1.500000000000000000e+01
1.490134137558516390e-02,-1.500000000000000000e+01
1.500135037810586963e-02,-1.500000000000000000e+01
1.510135938062657536e-02,-1.500000000000000000e+01
1.520136838314728109e-02,-1.500000000000000000e+01
1.530137738566798508e-02,-1.500000000000000000e+01
1.540138638818869254e-02,-1.500000000000000000e+01
1.550139539070939827e-02,-1.500000000000000000e+01
1.560140439323010400e-02,-1.500000000000000000e+01
1.570141339575081146e-02,-1.500000000000000000e+01
1.580142239827151546e-02,-1.500000000000000000e+01
1.590143140079222292e-02,-1.500000000000000000e+01
1.600144040331292691e-02,-1.500000000000000000e+01
1.610144940583363438e-02,-1.500000000000000000e+01
1.620145840835433837e-02,-1.500000000000000000e+01
1.630146741087504583e-02,-1.500000000000000000e+01
1.640147641339575330e-02,-1.500000000000000000e+01
1.650148541591645729e-02,-1.500000000000000000e+01
1.660149441843716128e-02,-1.500000000000000000e+01
1.670150342095786528e-02,-1.500000000000000000e+01
1.680151242347857274e-02,-1.500000000000000000e+01
1.690152142599928020e-02,-1.500000000000000000e+01
1.700153042851998419e-02,-1.500000000000000000e+01
1.710153943104069166e-02,-1.500000000000000000e+01
1.720154843356139565e-02,-1.500000000000000000e+01
1.730155743608210311e-02,-1.500000000000000000e+01
1.740156643860280711e-02,-1.500000000000000000e+01
1.750157544112351457e-02,-1.500000000000000000e+01
1.760158444364422203e-02,-1.500000000000000000e+01
1.770159344616492950e-02,-1.500000000000000000e+01
1.780160244868563002e-02,-1.500000000000000000e+01
1.790161145120633401e-02,-1.500000000000000000e+01
1.800162045372704148e-02,-1.500000000000000000e+01
1.810162945624774894e-02,-1.500000000000000000e+01
1.820163845876845640e-02,-1.500000000000000000e+01
1.830164746128916040e-02,-1.500000000000000000e+01
1.840165646380986439e-02,-1.500000000000000000e+01
1.850166546633057185e-02,-1.500000000000000000e+01
1.860167446885127931e-02,-1.500000000000000000e+01
1.870168347137198331e-02,-1.500000000000000000e+01
1.880169247389269077e-02,-1.500000000000000000e+01
1.890170147641339823e-02,-1.500000000000000000e+01
1.900171047893410223e-02,-1.500000000000000000e+01
1.910171948145480969e-02,-1.500000000000000000e+01
1.920172848397551021e-02,-1.500000000000000000e+01
1.930173748649621768e-02,-1.500000000000000000e+01
1.940174648901692514e-02,-1.500000000000000000e+01
1.950175549153762913e-02,-1.500000000000000000e+01
1.960176449405833313e-02,-1.500000000000000000e+01
1.970177349657904059e-02,-1.500000000000000000e+01
1.980178249909974805e-02,-1.500000000000000000e+01
1.990179150162045552e-02,-1.500000000000000000e+01
2.000180050414116298e-02,-1.500000000000000000e+01
2.010180950666186350e-02,-1.500000000000000000e+01
2.020181850918257097e-02,-1.500000000000000000e+01
2.030182751170327843e-02,-1.500000000000000000e+01
2.040183651422398242e-02,-1.500000000000000000e+01
2.050184551674468642e-02,-1.500000000000000000e+01
2.060185451926539388e-02,-1.500000000000000000e+01
2.070186352178609787e-02,-1.500000000000000000e+01
2.080187252430680533e-02,-1.500000000000000000e+01
2.090188152682750933e-02,-1.500000000000000000e+01
2.100189052934821679e-02,-1.500000000000000000e+01
2.110189953186892425e-02,-1.500000000000000000e+01
2.120190853438963172e-02,-1.500000000000000000e+01
2.130191753691033571e-02,-1.500000000000000000e+01
2.140192653943103970e-02,-1.500000000000000000e+01
2.150193554195174717e-02,-1.500000000000000000e+01
2.160194454447245463e-02,-1.500000000000000000e+01
2.170195354699315862e-02,-1.500000000000000000e+01
2.180196254951386262e-02,-1.500000000000000000e+01
2.190197155203456661e-02,-1.500000000000000000e+01
2.200198055455527407e-02,-1.500000000000000000e+01
2.210198955707598154e-02,-1.500000000000000000e+01
2.220199855959668553e-02,-1.500000000000000000e+01
2.230200756211739299e-02,-1.500000000000000000e+01
2.240201656463810045e-02,-1.500000000000000000e+01
2.250202556715880445e-02,-1.500000000000000000e+01
2.260203456967951191e-02,-1.500000000000000000e+01
2.270204357220021590e-02,-1.500000000000000000e+01
2.280205257472092337e-02,-1.500000000000000000e+01
2.290206157724162736e-02,-1.500000000000000000e+01
2.300207057976233135e-02,-1.500000000000000000e+01
2.310207958228303535e-02,-1.500000000000000000e+01
2.320208858480374281e-02,-1.500000000000000000e+01
2.330209758732445027e-02,-1.500000000000000000e+01
2.340210658984515774e-02,-1.500000000000000000e+01
2.350211559236586520e-02,-1.500000000000000000e+01
2.360212459488656572e-02,-1.500000000000000000e+01
2.370213359740727319e-02,-1.500000000000000000e+01
2.380214259992798065e-02,-1.500000000000000000e+01
2.390215160244868811e-02,-1.500000000000000000e+01
2.400216060496939210e-02,-1.500000000000000000e+01
2.410216960749009610e-02,-1.500000000000000000e+01
2.420217861001080009e-02,-1.500000000000000000e+01
2.430218761253150755e-02,-1.500000000000000000e+01
2.440219661505221155e-02,-1.500000000000000000e+01
2.450220561757291901e-02,-1.500000000000000000e+01
2.460221462009362647e-02,-1.500000000000000000e+01
2.470222362261433394e-02,-1.500000000000000000e+01
2.480223262513503793e-02,-1.500000000000000000e+01
2.490224162765574192e-02,-1.500000000000000000e+01
2.500225063017644939e-02,-1.500000000000000000e+01
2.510225963269715685e-02,-1.500000000000000000e+01
2.520226863521786431e-02,-1.500000000000000000e+01
2.530227763773856831e-02,-1.500000000000000000e+01
2.540228664025926883e-02,-1.500000000000000000e+01
2.550229564277997629e-02,-1.500000000000000000e+01
2.560230464530068376e-02,-1.500000000000000000e+01
2.570231364782139122e-02,-1.500000000000000000e+01
2.580232265034209521e-02,-1.500000000000000000e+01
2.590233165286279921e-02,-1.500000000000000000e+01
2.600234065538350667e-02,-1.500000000000000000e+01
2.610234965790421413e-02,-1.500000000000000000e+01
2.620235866042491812e-02,-1.500000000000000000e+01
2.630236766294562559e-02,-1.500000000000000000e+01
2.640237666546633305e-02,-1.500000000000000000e+01
2.650238566798703704e-02,-1.500000000000000000e+01
2.660239467050773757e-02,-1.500000000000000000e+01
2.670240367302844503e-02,-1.500000000000000000e+01
2.680241267554915249e-02,-1.500000000000000000e+01
2.690242167806985996e-02,-1.500000000000000000e+01
2.700243068059056742e-02,-1.500000000000000000e+01
2.710243968311126794e-02,-1.500000000000000000e+01
2.720244868563197541e-02,-1.500000000000000000e+01
2.730245768815268287e-02,-1.500000000000000000e+01
2.740246669067339033e-02,-1.500000000000000000e+01
2.750247569319409432e-02,-1.500000000000000000e+01
2.760248469571480179e-02,-1.500000000000000000e+01
2.770249369823550578e-02,-1.500000000000000000e+01
2.780250270075620977e-02,-1.500000000000000000e+01
2.790251170327691724e-02,-1.500000000000000000e+01
2.800252070579762123e-02,-1.500000000000000000e+01
2.810252970831832869e-02,-1.500000000000000000e+01
2.820253871083903616e-02,-1.500000000000000000e+01
2.830254771335974015e-02,-1.500000000000000000e+01
2.840255671588044414e-02,-1.500000000000000000e+01
2.850256571840115161e-02,-1.500000000000000000e+01
2.860257472092185907e-02,-1.500000000000000000e+01
2.870258372344256653e-02,-1.500000000000000000e+01
2.880259272596326706e-02,-1.500000000000000000e+01
2.890260172848397452e-02,-1.500000000000000000e+01
2.900261073100468198e-02,-1.500000000000000000e+01
2.910261973352538598e-02,-1.500000000000000000e+01
2.920262873604609344e-02,-1.500000000000000000e+01
2.930263773856679743e-02,-1.500000000000000000e+01
2.940264674108750143e-02,-1.500000000000000000e+01
2.950265574360820889e-02,-1.500000000000000000e+01
2.960266474612891635e-02,-1.500000000000000000e+01
2.970267374864962034e-02,-1.500000000000000000e+01
2.980268275117032781e-02,-1.500000000000000000e+01
2.990269175369103527e-02,-1.500000000000000000e+01
3.000270075621173926e-02,-1.500000000000000000e+01
3.010270975873244673e-02,-1.500000000000000000e+01
3.020271876125315072e-02,-1.500000000000000000e+01
3.030272776377385471e-02,-1.500000000000000000e+01
3.040273676629456218e-02,-1.500000000000000000e+01
3.050274576881526964e-02,-1.500000000000000000e+01
3.060275477133597016e-02,-1.500000000000000000e+01
3.070276377385667763e-02,-1.500000000000000000e+01
3.080277277637738509e-02,-1.500000000000000000e+01
3.090278177889809255e-02,-1.500000000000000000e+01
3.100279078141879655e-02,-1.500000000000000000e+01
3.110279978393950401e-02,-1.500000000000000000e+01
3.120280878646020800e-02,-1.500000000000000000e+01
3.130281778898091199e-02,-1.500000000000000000e+01
3.140282679150162293e-02,-1.500000000000000000e+01
3.150283579402232692e-02,-1.500000000000000000e+01
3.160284479654303091e-02,-1.500000000000000000e+01
3.170285379906374185e-02,-1.500000000000000000e+01
3.180286280158444584e-02,-1.500000000000000000e+01
3.190287180410514983e-02,-1.500000000000000000e+01
3.200288080662585383e-02,-1.500000000000000000e+01
3.210288980914656476e-02,-1.500000000000000000e+01
3.220289881166726875e-02,-1.500000000000000000e+01
3.230290781418796581e-02,-1.500000000000000000e+01
3.240291681670867674e-02,-1.500000000000000000e+01
3.250292581922938073e-02,-1.500000000000000000e+01
3.260293482175009167e-02,-1.500000000000000000e+01
3.270294382427079566e-02,-3.300000000000000000e+01
3.280295282679150659e-02,-3.600000000000000000e+01
3.290296182931220365e-02,-3.900000000000000000e+01
3.300297083183291458e-02,-4.200000000000000000e+01
3.310297983435361857e-02,-4.500000000000000000e+01
3.320298883687432256e-02,-4.800000000000000000e+01
3.330299783939503350e-02,-5.100000000000000000e+01
3.340300684191573055e-02,-5.400000000000000000e+01
3.350301584443644148e-02,-5.700000000000000000e+01
3.360302484695714548e-02,-6.000000000000000000e+01
3.370303384947785641e-02,-6.000000000000000000e+01
3.380304285199856040e-02,-6.000000000000000000e+01
3.390305185451926440e-02,-6.000000000000000000e+01
3.400306085703996839e-02,-7.000000000000000000e+01
3.410306985956067932e-02,-7.000000000000000000e+01
3.420307886208138332e-02,-7.000000000000000000e+01
3.430308786460208731e-02,-7.000000000000000000e+01
3.440309686712279130e-02,-7.000000000000000000e+01
3.450310586964350223e-02,-7.000000000000000000e+01
3.460311487216420623e-02,-7.000000000000000000e+01
3.470312387468491022e-02,-7.000000000000000000e+01
3.480313287720561422e-02,-7.000000000000000000e+01
3.490314187972632515e-02,-7.000000000000000000e+01
3.500315088224702914e-02,-7.000000000000000000e+01
3.510315988476773313e-02,-7.000000000000000000e+01
3.520316888728844407e-02,-7.000000000000000000e+01
3.530317788980914112e-02,-7.000000000000000000e+01
3.540318689232985899e-02,-7.000000000000000000e+01
3.550319589485055605e-02,-7.000000000000000000e+01
3.560320489737126004e-02,-7.000000000000000000e+01
3.570321389989197097e-02,-7.000000000000000000e+01
3.580322290241266803e-02,-7.000000000000000000e+01
3.590323190493338590e-02,-7.000000000000000000e+01
3.600324090745408295e-02,-7.000000000000000000e+01
3.610324990997478695e-02,-7.000000000000000000e+01
3.620325891249549788e-02,-7.000000000000000000e+01
3.630326791501620187e-02,-7.000000000000000000e+01
3.640327691753691280e-02,-7.000000000000000000e+01
3.650328592005761680e-02,-7.000000000000000000e+01
3.660329492257832079e-02,-7.000000000000000000e+01
3.670330392509903172e-02,-7.000000000000000000e+01
3.680331292761972878e-02,-7.000000000000000000e+01
3.690332193014044665e-02,-7.000000000000000000e+01
3.700333093266114370e-02,-7.000000000000000000e+01
3.710333993518184770e-02,-7.000000000000000000e+01
3.720334893770255863e-02,-7.000000000000000000e+01
3.730335794022325568e-02,-7.000000000000000000e+01
3.740336694274396662e-02,-7.000000000000000000e+01
3.750337594526467061e-02,-7.000000000000000000e+01
3.760338494778538154e-02,-7.000000000000000000e+01
3.770339395030608554e-02,-7.000000000000000000e+01
3.780340295282679647e-02,-7.000000000000000000e+01
3.790341195534749352e-02,-7.000000000000000000e+01
3.800342095786820446e-02,-7.000000000000000000e+01
3.810342996038890845e-02,-7.000000000000000000e+01
3.820343896290961938e-02,-7.000000000000000000e+01
3.830344796543032337e-02,-7.000000000000000000e+01
3.840345696795102043e-02,-7.000000000000000000e+01
3.850346597047173136e-02,-7.000000000000000000e+01
3.860347497299243535e-02,-7.000000000000000000e+01
3.870348397551313935e-02,-7.000000000000000000e+01
3.880349297803385028e-02,-7.000000000000000000e+01
3.890350198055455427e-02,-7.000000000000000000e+01
3.900351098307525827e-02,-7.000000000000000000e+01
3.910351998559596920e-02,-7.000000000000000000e+01
3.920352898811666625e-02,-7.000000000000000000e+01
3.930353799063738413e-02,-7.000000000000000000e+01
3.940354699315808118e-02,-7.000000000000000000e+01
3.950355599567879905e-02,-7.000000000000000000e+01
3.960356499819949611e-02,-7.000000000000000000e+01
3.970357400072019316e-02,-7.000000000000000000e+01
3.980358300324091103e-02,-7.000000000000000000e+01
3.990359200576160809e-02,-7.000000000000000000e+01
4.000360100828232596e-02,-7.000000000000000000e+01
4.010361001080302301e-02,-7.000000000000000000e+01
4.020361901332372701e-02,-7.000000000000000000e+01
4.030362801584443794e-02,-7.000000000000000000e+01
4.040363701836514193e-02,-7.000000000000000000e+01
4.050364602088584592e-02,-7.000000000000000000e+01
4.060365502340655686e-02,-7.000000000000000000e+01
4.070366402592726085e-02,-7.000000000000000000e+01
4.080367302844796484e-02,-7.000000000000000000e+01
4.090368203096866884e-02,-7.000000000000000000e+01
4.100369103348937283e-02,-7.000000000000000000e+01
4.110370003601008376e-02,-7.000000000000000000e+01
4.120370903853078776e-02,-7.000000000000000000e+01
4.130371804105149869e-02,-7.000000000000000000e+01
4.140372704357219574e-02,-7.000000000000000000e+01
4.150373604609290668e-02,-7.000000000000000000e+01
4.160374504861361067e-02,-7.000000000000000000e+01
4.170375405113432160e-02,-7.000000000000000000e+01
4.180376305365501866e-02,-7.000000000000000000e+01
4.190377205617572959e-02,-7.000000000000000000e+01
4.200378105869643358e-02,-7.000000000000000000e+01
4.210379006121713757e-02,-7.000000000000000000e+01
4.220379906373784851e-02,-7.000000000000000000e+01
4.230380806625854556e-02,-7.000000000000000000e+01
4.240381706877926343e-02,-7.000000000000000000e+01
4.250382607129996049e-02,-7.000000000000000000e+01
4.260383507382067142e-02,-7.000000000000000000e+01
4.270384407634137541e-02,-7.000000000000000000e+01
4.280385307886207941e-02,-7.000000000000000000e+01
4.290386208138279034e-02,-7.000000000000000000e+01
4.300387108390349433e-02,-7.000000000000000000e+01
4.310388008642419139e-02,-7.000000000000000000e+01
4.320388908894490926e-02,-7.000000000000000000e+01
4.330389809146560631e-02,-7.000000000000000000e+01
4.340390709398631724e-02,-7.000000000000000000e+01
4.350391609650702124e-02,-7.000000000000000000e+01
4.360392509902772523e-02,-7.000000000000000000e+01
4.370393410154843616e-02,-7.000000000000000000e+01
4.380394310406913322e-02,-7.000000000000000000e+01
4.390395210658985109e-02,-7.000000000000000000e+01
4.400396110911054814e-02,-7.000000000000000000e+01
4.410397011163125908e-02,-7.000000000000000000e+01
4.420397911415196307e-02,-7.000000000000000000e+01
4.430398811667266706e-02,-7.000000000000000000e+01
4.440399711919337106e-02,-7.000000000000000000e+01
4.450400612171407505e-02,-7.000000000000000000e+01
4.460401512423478598e-02,-7.000000000000000000e+01
4.470402412675548998e-02,-7.000000000000000000e+01
4.480403312927620091e-02,-7.000000000000000000e+01
4.490404213179689796e-02,-7.000000000000000000e+01
4.500405113431760890e-02,-7.000000000000000000e+01
4.510406013683831289e-02,-7.000000000000000000e+01
4.520406913935902382e-02,-7.000000000000000000e+01
4.530407814187972781e-02,-7.000000000000000000e+01
4.540408714440043181e-02,-7.000000000000000000e+01
4.550409614692113580e-02,-7.000000000000000000e+01
4.560410514944184673e-02,-7.000000000000000000e+01
4.570411415196255073e-02,-7.000000000000000000e+01
4.580412315448325472e-02,-7.000000000000000000e+01
4.590413215700395871e-02,-7.000000000000000000e+01
4.600414115952466271e-02,-7.000000000000000000e+01
4.610415016204537364e-02,-7.000000000000000000e+01
4.620415916456607069e-02,-7.000000000000000000e+01
4.630416816708678857e-02,-7.000000000000000000e+01
4.640417716960748562e-02,-7.000000000000000000e+01
4.650418617212820349e-02,-7.000000000000000000e+01
4.660419517464890055e-02,-7.000000000000000000e+01
4.670420417716960454e-02,-7.000000000000000000e+01
4.680421317969031547e-02,-7.000000000000000000e+01
4.690422218221101947e-02,-7.000000000000000000e+01
4.700423118473173040e-02,-7.000000000000000000e+01
4.710424018725242745e-02,-7.000000000000000000e+01
4.720424918977313145e-02,-7.000000000000000000e+01
4.730425819229384238e-02,-7.000000000000000000e+01
4.740426719481454637e-02,-7.000000000000000000e+01
4.750427619733525036e-02,-7.000000000000000000e+01
4.760428519985596130e-02,-7.000000000000000000e+01
4.770429420237666529e-02,-7.000000000000000000e+01
4.780430320489737622e-02,-7.000000000000000000e+01
4.790431220741807328e-02,-7.000000000000000000e+01
4.800432120993878421e-02,-7.000000000000000000e+01
4.810433021245948820e-02,-7.000000000000000000e+01
4.820433921498019220e-02,-7.000000000000000000e+01
4.830434821750090313e-02,-7.000000000000000000e+01
4.840435722002160018e-02,-7.000000000000000000e+01
4.850436622254231112e-02,-7.000000000000000000e+01
4.860437522506301511e-02,-7.000000000000000000e+01
4.870438422758372604e-02,-7.000000000000000000e+01
4.880439323010442310e-02,-7.000000000000000000e+01
4.890440223262513403e-02,-7.000000000000000000e+01
4.900441123514583802e-02,-7.000000000000000000e+01
4.910442023766654895e-02,-7.000000000000000000e+01
4.920442924018725295e-02,-7.000000000000000000e+01
4.930443824270795694e-02,-7.000000000000000000e+01
4.940444724522866787e-02,-7.000000000000000000e+01
4.950445624774936493e-02,-7.000000000000000000e+01
4.960446525027007586e-02,-7.000000000000000000e+01
4.970447425279077985e-02,-7.000000000000000000e+01
4.980448325531148385e-02,-7.000000000000000000e+01
4.990449225783219478e-02,-7.000000000000000000e+01
5.000450126035289877e-02,-7.000000000000000000e+01
5.010451026287359583e-02,-7.000000000000000000e+01
5.020451926539431370e-02,-7.000000000000000000e+01
5.030452826791501075e-02,-7.000000000000000000e+01
5.040453727043572862e-02,-7.000000000000000000e+01
5.050454627295642568e-02,-7.000000000000000000e+01
5.060455527547713661e-02,-7.000000000000000000e+01
5.070456427799784060e-02,-7.000000000000000000e+01
5.080457328051853766e-02,-7.000000000000000000e+01
5.090458228303925553e-02,-7.000000000000000000e+01
5.100459128555995258e-02,-7.000000000000000000e+01
5.110460028808066352e-02,-7.000000000000000000e+01
5.120460929060136751e-02,-7.000000000000000000e+01
5.130461829312207150e-02,-7.000000000000000000e+01
5.140462729564278244e-02,-7.000000000000000000e+01
5.150463629816348643e-02,-7.000000000000000000e+01
5.160464530068419042e-02,-7.000000000000000000e+01
5.170465430320490136e-02,-7.000000000000000000e+01
5.180466330572559841e-02,-7.000000000000000000e+01
5.190467230824630240e-02,-7.000000000000000000e+01
5.200468131076701334e-02,-7.000000000000000000e+01
5.210469031328771733e-02,-7.000000000000000000e+01
5.220469931580842826e-02,-7.000000000000000000e+01
5.230470831832913226e-02,-7.000000000000000000e+01
5.240471732084983625e-02,-7.000000000000000000e+01
5.250472632337054024e-02,-7.000000000000000000e+01
5.260473532589125117e-02,-7.000000000000000000e+01
5.270474432841195517e-02,-7.000000000000000000e+01
5.280475333093266610e-02,-7.000000000000000000e+01
5.290476233345336315e-02,-7.000000000000000000e+01
5.300477133597407409e-02,-7.000000000000000000e+01
5.310478033849477808e-02,-7.000000000000000000e+01
5.320478934101547513e-02,-7.000000000000000000e+01
5.330479834353619301e-02,-7.000000000000000000e+01
5.340480734605689006e-02,-7.000000000000000000e+01
5.350481634857760793e-02,-7.000000000000000000e+01
5.360482535109830499e-02,-7.000000000000000000e+01
5.370483435361900898e-02,-7.000000000000000000e+01
5.380484335613971991e-02,-7.000000000000000000e+01
5.390485235866042391e-02,-7.000000000000000000e+01
5.400486136118113484e-02,-7.000000000000000000e+01
5.410487036370183883e-02,-7.000000000000000000e+01
5.420487936622253589e-02,-7.000000000000000000e+01
5.430488836874325376e-02,-7.000000000000000000e+01
5.440489737126395081e-02,-7.000000000000000000e+01
5.450490637378466174e-02,-7.000000000000000000e+01
5.460491537630536574e-02,-7.000000000000000000e+01
5.470492437882606279e-02,-7.000000000000000000e+01
5.480493338134678066e-02,-7.000000000000000000e+01
5.490494238386747772e-02,-7.000000000000000000e+01
5.500495138638818865e-02,-7.000000000000000000e+01
5.510496038890889264e-02,-7.000000000000000000e+01
5.520496939142960358e-02,-7.000000000000000000e+01
5.530497839395030757e-02,-7.000000000000000000e+01
5.540498739647101156e-02,-7.000000000000000000e+01
