#timeI (float64)[1],SendToVerticalValue__MARTE_NODE_IVO3.DataCollection.Channel_125 (float64)[1]
5.700513143680230842e-03,-6.000000000000000000e+01
5.800522146200935703e-03,-6.000000000000000000e+01
5.900531148721641431e-03,-2.000000000000000000e+02
6.000540151242348026e-03,-2.000000000000000000e+02
6.100549153763052887e-03,-2.000000000000000000e+02
6.200558156283759483e-03,-2.000000000000000000e+02
6.300567158804466078e-03,-2.000000000000000000e+02
6.400576161325170939e-03,-2.000000000000000000e+02
6.500585163845876667e-03,-2.000000000000000000e+02
6.600594166366583262e-03,-2.000000000000000000e+02
6.700603168887288123e-03,-2.000000000000000000e+02
6.800612171407993851e-03,-2.000000000000000000e+02
6.900621173928700447e-03,-2.000000000000000000e+02
7.000630176449405308e-03,-2.000000000000000000e+02
7.100639178970111036e-03,-2.000000000000000000e+02
7.200648181490816764e-03,-2.000000000000000000e+02
7.300657184011523360e-03,-2.000000000000000000e+02
7.400666186532229088e-03,-2.000000000000000000e+02
7.500675189052934816e-03,-2.000000000000000000e+02
7.600684191573640544e-03,-2.000000000000000000e+02
7.700693194094346272e-03,-2.000000000000000000e+02
7.800702196615052000e-03,-2.144358978271484375e+02
7.900711199135757729e-03,-2.013578033447265625e+02
8.000720201656463457e-03,-1.889638061523437500e+02
8.100729204177169185e-03,-1.772008972167968750e+02
8.200738206697876648e-03,-1.663168029785156250e+02
8.300747209218580641e-03,-1.572095031738281250e+02
8.400756211739286369e-03,-1.495706024169921875e+02
8.500765214259992097e-03,-1.432037048339843750e+02
8.600774216780697826e-03,-1.379588012695312500e+02
8.700783219301403554e-03,-1.335807037353515625e+02
8.800792221822111017e-03,-1.297664031982421875e+02
8.900801224342815010e-03,-1.264499969482421875e+02
9.000810226863520738e-03,-1.229543991088867188e+02
9.100819229384228201e-03,-1.210893020629882812e+02
9.200828231904932195e-03,-1.184496994018554688e+02
9.300837234425639657e-03,-1.156537017822265625e+02
9.400846236946345386e-03,-1.131880035400390625e+02
9.500855239467051114e-03,-1.103687973022460938e+02
9.600864241987755107e-03,-1.075266036987304688e+02
9.700873244508462570e-03,-1.047161026000976562e+02
9.800882247029166564e-03,-1.019234008789062500e+02
9.900891249549874026e-03,-9.756999206542968750e+01
1.000090025207058149e-02,-9.326026153564453125e+01
1.010090925459128548e-02,-8.982707214355468750e+01
1.020091825711199121e-02,-8.628952789306640625e+01
1.030092725963269694e-02,-8.278592681884765625e+01
1.040093626215340267e-02,-8.013744354248046875e+01
1.050094526467410840e-02,-7.687272644042968750e+01
1.060095426719481586e-02,-7.390695190429687500e+01
1.070096326971551985e-02,-7.237077331542968750e+01
1.080097227223622731e-02,-7.184660339355468750e+01
1.090098127475693131e-02,-7.147987365722656250e+01
1.100099027727763704e-02,-7.165838623046875000e+01
1.110099927979834276e-02,-7.226384735107421875e+01
1.120100828231905023e-02,-7.304316711425781250e+01
1.130101728483975596e-02,-7.482955932617187500e+01
1.140102628736046168e-02,-7.673808288574218750e+01
1.150103528988116568e-02,-7.933973693847656250e+01
1.160104429240187141e-02,-8.175229644775390625e+01
1.170105329492257887e-02,-8.453740692138671875e+01
1.180106229744328286e-02,-8.791800689697265625e+01
1.190107129996399032e-02,-9.144143676757812500e+01
1.200108030248469605e-02,-9.398916625976562500e+01
1.210108930500540005e-02,-9.699356079101562500e+01
1.220109830752610577e-02,-1.000829010009765625e+02
1.230110731004681324e-02,-1.033984985351562500e+02
1.240111631256751897e-02,-1.060170974731445312e+02
1.250112531508822469e-02,-1.094817962646484375e+02
1.260113431760893216e-02,-1.133983001708984375e+02
1.270114332012963441e-02,-1.156335983276367188e+02
1.280115232265034188e-02,-1.190490036010742188e+02
1.290116132517104761e-02,-1.222758026123046875e+02
1.300117032769175333e-02,-1.249107971191406250e+02
1.310117933021245906e-02,-1.279535980224609375e+02
1.320118833273316652e-02,-1.310122070312500000e+02
1.330119733525386878e-02,-1.330178070068359375e+02
1.340120633777457625e-02,-1.355648040771484375e+02
1.350121534029528371e-02,-1.381277008056640625e+02
1.360122434281598770e-02,-1.409447937011718750e+02
1.370123334533669517e-02,-1.432308959960937500e+02
1.380124234785740089e-02,-1.457734069824218750e+02
1.390125135037810489e-02,-1.487523956298828125e+02
1.400126035289881062e-02,-1.518103027343750000e+02
1.410126935541951808e-02,-1.544824981689453125e+02
1.420127835794022207e-02,-1.569447937011718750e+02
1.430128736046092953e-02,-1.597579956054687500e+02
1.440129636298163353e-02,-1.621141052246093750e+02
1.450130536550234099e-02,-1.651678009033203125e+02
1.460131436802304672e-02,-1.678874969482421875e+02
1.470132337054375071e-02,-1.694333953857421875e+02
1.480133237306445818e-02,-1.717080993652343750e+02
1.490134137558516390e-02,-1.741493072509765625e+02
1.500135037810586963e-02,-1.768141937255859375e+02
1.510135938062657536e-02,-1.788323974609375000e+02
1.520136838314728109e-02,-1.809920959472656250e+02
1.530137738566798508e-02,-1.827718963623046875e+02
1.540138638818869254e-02,-1.843054962158203125e+02
1.550139539070939827e-02,-1.863932037353515625e+02
1.560140439323010400e-02,-1.889456024169921875e+02
1.570141339575081146e-02,-1.903789978027343750e+02
1.580142239827151546e-02,-1.921739959716796875e+02
1.590143140079222292e-02,-1.949669036865234375e+02
1.600144040331292691e-02,-1.967393951416015625e+02
1.610144940583363438e-02,-1.984270935058593750e+02
1.620145840835433837e-02,-2.006018066406250000e+02
1.630146741087504583e-02,-2.016529998779296875e+02
1.640147641339575330e-02,-2.028157043457031250e+02
1.650148541591645729e-02,-2.046777038574218750e+02
1.660149441843716128e-02,-2.059060058593750000e+02
1.670150342095786528e-02,-2.075390014648437500e+02
1.680151242347857274e-02,-2.086595001220703125e+02
1.690152142599928020e-02,-2.097940979003906250e+02
1.700153042851998419e-02,-2.124225006103515625e+02
1.710153943104069166e-02,-2.141949005126953125e+02
1.720154843356139565e-02,-2.152910003662109375e+02
1.730155743608210311e-02,-2.169642028808593750e+02
1.740156643860280711e-02,-2.187337036132812500e+02
1.750157544112351457e-02,-2.203616943359375000e+02
1.760158444364422203e-02,-2.219360961914062500e+02
1.770159344616492950e-02,-2.224889984130859375e+02
1.780160244868563002e-02,-2.239723052978515625e+02
1.790161145120633401e-02,-2.251352996826171875e+02
1.800162045372704148e-02,-2.261876983642578125e+02
1.810162945624774894e-02,-2.271282958984375000e+02
1.820163845876845640e-02,-2.276905059814453125e+02
1.830164746128916040e-02,-2.281408996582031250e+02
1.840165646380986439e-02,-2.285391998291015625e+02
1.850166546633057185e-02,-2.282989044189453125e+02
1.860167446885127931e-02,-2.285081939697265625e+02
1.870168347137198331e-02,-2.295608062744140625e+02
1.880169247389269077e-02,-2.290783996582031250e+02
1.890170147641339823e-02,-2.292798004150390625e+02
1.900171047893410223e-02,-2.298036956787109375e+02
1.910171948145480969e-02,-2.291226959228515625e+02
1.920172848397551021e-02,-2.297671051025390625e+02
1.930173748649621768e-02,-2.294911956787109375e+02
1.940174648901692514e-02,-2.292738037109375000e+02
1.950175549153762913e-02,-2.299954986572265625e+02
1.960176449405833313e-02,-2.298352050781250000e+02
1.970177349657904059e-02,-2.299300994873046875e+02
1.980178249909974805e-02,-2.304582977294921875e+02
1.990179150162045552e-02,-2.303614959716796875e+02
2.000180050414116298e-02,-2.308114929199218750e+02
2.010180950666186350e-02,-2.308659973144531250e+02
2.020181850918257097e-02,-2.307563018798828125e+02
2.030182751170327843e-02,-2.304553070068359375e+02
2.040183651422398242e-02,-2.299405059814453125e+02
2.050184551674468642e-02,-2.293348999023437500e+02
2.060185451926539388e-02,-2.290009002685546875e+02
2.070186352178609787e-02,-2.278975982666015625e+02
2.080187252430680533e-02,-2.270966033935546875e+02
2.090188152682750933e-02,-2.255939941406250000e+02
2.100189052934821679e-02,-2.240357055664062500e+02
2.110189953186892425e-02,-2.230841064453125000e+02
2.120190853438963172e-02,-2.225111999511718750e+02
2.130191753691033571e-02,-2.207707977294921875e+02
2.140192653943103970e-02,-2.189161987304687500e+02
2.150193554195174717e-02,-2.161293029785156250e+02
2.160194454447245463e-02,-2.139557037353515625e+02
2.170195354699315862e-02,-2.117062988281250000e+02
2.180196254951386262e-02,-2.095690002441406250e+02
2.190197155203456661e-02,-2.079288024902343750e+02
2.200198055455527407e-02,-2.065276031494140625e+02
2.210198955707598154e-02,-2.054078979492187500e+02
2.220199855959668553e-02,-2.038045043945312500e+02
2.230200756211739299e-02,-2.024490966796875000e+02
2.240201656463810045e-02,-2.004866027832031250e+02
2.250202556715880445e-02,-1.996566009521484375e+02
2.260203456967951191e-02,-1.996916961669921875e+02
2.270204357220021590e-02,-1.994104003906250000e+02
2.280205257472092337e-02,-1.984718933105468750e+02
2.290206157724162736e-02,-1.977760925292968750e+02
2.300207057976233135e-02,-1.962057037353515625e+02
2.310207958228303535e-02,-1.946750030517578125e+02
2.320208858480374281e-02,-1.936996002197265625e+02
2.330209758732445027e-02,-1.923023986816406250e+02
2.340210658984515774e-02,-1.912373962402343750e+02
2.350211559236586520e-02,-1.910516967773437500e+02
2.360212459488656572e-02,-1.898493041992187500e+02
2.370213359740727319e-02,-1.888731994628906250e+02
2.380214259992798065e-02,-1.883659973144531250e+02
2.390215160244868811e-02,-1.873822937011718750e+02
2.400216060496939210e-02,-1.867644958496093750e+02
2.410216960749009610e-02,-1.850776977539062500e+02
2.420217861001080009e-02,-1.836414031982421875e+02
2.430218761253150755e-02,-1.834642028808593750e+02
2.440219661505221155e-02,-1.823968048095703125e+02
2.450220561757291901e-02,-1.825697021484375000e+02
2.460221462009362647e-02,-1.826053009033203125e+02
2.470222362261433394e-02,-1.813206939697265625e+02
2.480223262513503793e-02,-1.804008026123046875e+02
2.490224162765574192e-02,-1.805993957519531250e+02
2.500225063017644939e-02,-1.800735931396484375e+02
2.510225963269715685e-02,-1.793818969726562500e+02
2.520226863521786431e-02,-1.793135986328125000e+02
2.530227763773856831e-02,-1.789664001464843750e+02
2.540228664025926883e-02,-1.787382049560546875e+02
2.550229564277997629e-02,-1.781260986328125000e+02
2.560230464530068376e-02,-1.778773956298828125e+02
2.570231364782139122e-02,-1.782774047851562500e+02
2.580232265034209521e-02,-1.783860015869140625e+02
2.590233165286279921e-02,-1.784700927734375000e+02
2.600234065538350667e-02,-1.785906066894531250e+02
2.610234965790421413e-02,-1.780644989013671875e+02
2.620235866042491812e-02,-1.776784057617187500e+02
2.630236766294562559e-02,-1.779906005859375000e+02
2.640237666546633305e-02,-1.776616058349609375e+02
2.650238566798703704e-02,-1.785413970947265625e+02
2.660239467050773757e-02,-1.793200073242187500e+02
2.670240367302844503e-02,-1.794998016357421875e+02
2.680241267554915249e-02,-1.799635009765625000e+02
2.690242167806985996e-02,-1.801739959716796875e+02
2.700243068059056742e-02,-1.802512054443359375e+02
2.710243968311126794e-02,-1.810193023681640625e+02
2.720244868563197541e-02,-1.816499023437500000e+02
2.730245768815268287e-02,-1.822465972900390625e+02
2.740246669067339033e-02,-1.832326965332031250e+02
2.750247569319409432e-02,-1.841737976074218750e+02
2.760248469571480179e-02,-1.846150970458984375e+02
2.770249369823550578e-02,-1.847496948242187500e+02
2.780250270075620977e-02,-1.845429992675781250e+02
2.790251170327691724e-02,-1.847263031005859375e+02
2.800252070579762123e-02,-1.843038940429687500e+02
2.810252970831832869e-02,-1.839355010986328125e+02
2.820253871083903616e-02,-1.843990936279296875e+02
2.830254771335974015e-02,-1.839644012451171875e+02
2.840255671588044414e-02,-1.835009002685546875e+02
2.850256571840115161e-02,-1.835758972167968750e+02
2.860257472092185907e-02,-1.833348999023437500e+02
2.870258372344256653e-02,-1.831230010986328125e+02
2.880259272596326706e-02,-1.834425964355468750e+02
2.890260172848397452e-02,-1.830998992919921875e+02
2.900261073100468198e-02,-1.838177032470703125e+02
2.910261973352538598e-02,-1.835527954101562500e+02
2.920262873604609344e-02,-1.841867065429687500e+02
2.930263773856679743e-02,-1.850169067382812500e+02
2.940264674108750143e-02,-1.858854980468750000e+02
2.950265574360820889e-02,-1.857799987792968750e+02
2.960266474612891635e-02,-1.856925964355468750e+02
2.970267374864962034e-02,-1.849644927978515625e+02
2.980268275117032781e-02,-1.848497924804687500e+02
2.990269175369103527e-02,-1.844962005615234375e+02
3.000270075621173926e-02,-1.844295043945312500e+02
3.010270975873244673e-02,-1.845789031982421875e+02
3.020271876125315072e-02,-1.853374023437500000e+02
3.030272776377385471e-02,-1.848323059082031250e+02
3.040273676629456218e-02,-1.847637023925781250e+02
3.050274576881526964e-02,-1.838256988525390625e+02
3.060275477133597016e-02,-1.835236053466796875e+02
3.070276377385667763e-02,-1.823540954589843750e+02
3.080277277637738509e-02,-1.818049011230468750e+02
3.090278177889809255e-02,-1.820702056884765625e+02
3.100279078141879655e-02,-1.824562988281250000e+02
3.110279978393950401e-02,-1.823103027343750000e+02
3.120280878646020800e-02,-1.821300048828125000e+02
3.130281778898091199e-02,-1.822561035156250000e+02
3.140282679150162293e-02,-1.826206054687500000e+02
3.150283579402232692e-02,-1.834571075439453125e+02
3.160284479654303091e-02,-1.837747955322265625e+02
3.170285379906374185e-02,-1.844869995117187500e+02
3.180286280158444584e-02,-1.855299072265625000e+02
3.190287180410514983e-02,-1.861148071289062500e+02
3.200288080662585383e-02,-1.869553070068359375e+02
3.210288980914656476e-02,-1.865184936523437500e+02
3.220289881166726875e-02,-1.861304931640625000e+02
3.230290781418796581e-02,-1.866876983642578125e+02
3.240291681670867674e-02,-1.860715942382812500e+02
3.250292581922938073e-02,-1.864967041015625000e+02
3.260293482175009167e-02,-1.863285064697265625e+02
3.270294382427079566e-02,-1.857570037841796875e+02
3.280295282679150659e-02,-2.184230041503906250e+02
3.290296182931220365e-02,-3.395000000000000000e+02
3.300297083183291458e-02,-3.290000000000000000e+02
3.310297983435361857e-02,-3.185000000000000000e+02
3.320298883687432256e-02,-3.080000000000000000e+02
3.330299783939503350e-02,-2.975000000000000000e+02
3.340300684191573055e-02,-2.870000000000000000e+02
3.350301584443644148e-02,-2.765000000000000000e+02
3.360302484695714548e-02,-2.660000000000000000e+02
3.370303384947785641e-02,-2.555000000000000000e+02
3.380304285199856040e-02,-2.450000000000000000e+02
3.390305185451926440e-02,-2.345000000000000000e+02
3.400306085703996839e-02,-2.240000000000000000e+02
3.410306985956067932e-02,-2.135000000000000000e+02
3.420307886208138332e-02,-2.030000000000000000e+02
3.430308786460208731e-02,-1.925000000000000000e+02
3.440309686712279130e-02,-1.820000000000000000e+02
3.450310586964350223e-02,-2.237454986572265625e+02
3.460311487216420623e-02,-2.276943054199218750e+02
3.470312387468491022e-02,-2.299707031250000000e+02
3.480313287720561422e-02,-2.304425964355468750e+02
3.490314187972632515e-02,-2.299743957519531250e+02
3.500315088224702914e-02,-2.289633026123046875e+02
3.510315988476773313e-02,-2.271652069091796875e+02
3.520316888728844407e-02,-2.252458953857421875e+02
3.530317788980914112e-02,-2.233524932861328125e+02
3.540318689232985899e-02,-2.215511932373046875e+02
3.550319589485055605e-02,-2.196555938720703125e+02
3.560320489737126004e-02,-2.176829986572265625e+02
3.570321389989197097e-02,-2.163108062744140625e+02
3.580322290241266803e-02,-2.142431945800781250e+02
3.590323190493338590e-02,-2.125395965576171875e+02
3.600324090745408295e-02,-2.101475067138671875e+02
3.610324990997478695e-02,-2.081788940429687500e+02
3.620325891249549788e-02,-2.065841979980468750e+02
3.630326791501620187e-02,-2.054375000000000000e+02
3.640327691753691280e-02,-2.037164001464843750e+02
3.650328592005761680e-02,-2.026802978515625000e+02
3.660329492257832079e-02,-2.019841003417968750e+02
3.670330392509903172e-02,-2.006401977539062500e+02
3.680331292761972878e-02,-1.998607940673828125e+02
3.690332193014044665e-02,-1.995944061279296875e+02
3.700333093266114370e-02,-1.996721954345703125e+02
3.710333993518184770e-02,-1.991598052978515625e+02
3.720334893770255863e-02,-1.994902038574218750e+02
3.730335794022325568e-02,-1.993506927490234375e+02
3.740336694274396662e-02,-2.001163024902343750e+02
3.750337594526467061e-02,-2.003690032958984375e+02
3.760338494778538154e-02,-2.017536926269531250e+02
3.770339395030608554e-02,-2.032472991943359375e+02
3.780340295282679647e-02,-2.054407043457031250e+02
3.790341195534749352e-02,-2.074837951660156250e+02
3.800342095786820446e-02,-2.110713043212890625e+02
3.810342996038890845e-02,-2.142389068603515625e+02
3.820343896290961938e-02,-2.193804016113281250e+02
3.830344796543032337e-02,-2.243607025146484375e+02
3.840345696795102043e-02,-2.317115020751953125e+02
3.850346597047173136e-02,-2.389550933837890625e+02
3.860347497299243535e-02,-2.485350952148437500e+02
3.870348397551313935e-02,-2.580058898925781250e+02
3.880349297803385028e-02,-2.703299865722656250e+02
3.890350198055455427e-02,-2.822547912597656250e+02
3.900351098307525827e-02,-2.968912048339843750e+02
3.910351998559596920e-02,-3.112473144531250000e+02
3.920352898811666625e-02,-3.252406921386718750e+02
3.930353799063738413e-02,-3.410208129882812500e+02
3.940354699315808118e-02,-3.578587951660156250e+02
3.950355599567879905e-02,-3.747643127441406250e+02
3.960356499819949611e-02,-3.898410949707031250e+02
3.970357400072019316e-02,-4.000000000000000000e+02
3.980358300324091103e-02,-4.000000000000000000e+02
3.990359200576160809e-02,-4.000000000000000000e+02
4.000360100828232596e-02,-4.000000000000000000e+02
4.010361001080302301e-02,-4.000000000000000000e+02
4.020361901332372701e-02,-4.000000000000000000e+02
4.030362801584443794e-02,-4.000000000000000000e+02
4.040363701836514193e-02,-4.000000000000000000e+02
4.050364602088584592e-02,-4.000000000000000000e+02
4.060365502340655686e-02,-4.000000000000000000e+02
4.070366402592726085e-02,-4.000000000000000000e+02
4.080367302844796484e-02,-4.000000000000000000e+02
4.090368203096866884e-02,-4.000000000000000000e+02
4.100369103348937283e-02,-4.000000000000000000e+02
4.110370003601008376e-02,-4.000000000000000000e+02
4.120370903853078776e-02,-4.000000000000000000e+02
4.130371804105149869e-02,-4.000000000000000000e+02
4.140372704357219574e-02,-4.000000000000000000e+02
4.150373604609290668e-02,-4.000000000000000000e+02
4.160374504861361067e-02,-4.000000000000000000e+02
4.170375405113432160e-02,-4.000000000000000000e+02
4.180376305365501866e-02,-4.000000000000000000e+02
4.190377205617572959e-02,-4.000000000000000000e+02
4.200378105869643358e-02,-4.000000000000000000e+02
4.210379006121713757e-02,-4.000000000000000000e+02
4.220379906373784851e-02,-4.000000000000000000e+02
4.230380806625854556e-02,-4.000000000000000000e+02
4.240381706877926343e-02,-4.000000000000000000e+02
4.250382607129996049e-02,-4.000000000000000000e+02
4.260383507382067142e-02,-4.000000000000000000e+02
4.270384407634137541e-02,-4.000000000000000000e+02
4.280385307886207941e-02,-4.000000000000000000e+02
4.290386208138279034e-02,-4.000000000000000000e+02
4.300387108390349433e-02,-4.000000000000000000e+02
4.310388008642419139e-02,-4.000000000000000000e+02
4.320388908894490926e-02,-4.000000000000000000e+02
4.330389809146560631e-02,-4.000000000000000000e+02
4.340390709398631724e-02,-4.000000000000000000e+02
4.350391609650702124e-02,-3.974270019531250000e+02
4.360392509902772523e-02,-3.937337951660156250e+02
4.370393410154843616e-02,-3.908587951660156250e+02
4.380394310406913322e-02,-3.881846923828125000e+02
4.390395210658985109e-02,-3.850965881347656250e+02
4.400396110911054814e-02,-3.818503112792968750e+02
4.410397011163125908e-02,-3.787882080078125000e+02
4.420397911415196307e-02,-3.768002014160156250e+02
4.430398811667266706e-02,-3.753561096191406250e+02
4.440399711919337106e-02,-3.728799133300781250e+02
4.450400612171407505e-02,-3.708272094726562500e+02
4.460401512423478598e-02,-3.695936889648437500e+02
4.470402412675548998e-02,-3.678728027343750000e+02
4.480403312927620091e-02,-3.673807983398437500e+02
4.490404213179689796e-02,-3.660060119628906250e+02
4.500405113431760890e-02,-3.658736877441406250e+02
4.510406013683831289e-02,-3.647018127441406250e+02
4.520406913935902382e-02,-3.643396911621093750e+02
4.530407814187972781e-02,-3.635278015136718750e+02
4.540408714440043181e-02,-3.626087036132812500e+02
4.550409614692113580e-02,-3.616423950195312500e+02
4.560410514944184673e-02,-3.603302917480468750e+02
4.570411415196255073e-02,-3.591065063476562500e+02
4.580412315448325472e-02,-3.595627136230468750e+02
4.590413215700395871e-02,-3.583829956054687500e+02
4.600414115952466271e-02,-3.558569030761718750e+02
4.610415016204537364e-02,-3.543960876464843750e+02
4.620415916456607069e-02,-3.443924865722656250e+02
4.630416816708678857e-02,-3.214240112304687500e+02
4.640417716960748562e-02,-2.967373962402343750e+02
4.650418617212820349e-02,-2.724808959960937500e+02
4.660419517464890055e-02,-2.493504028320312500e+02
4.670420417716960454e-02,-2.262772979736328125e+02
4.680421317969031547e-02,-2.023453063964843750e+02
4.690422218221101947e-02,-1.786887054443359375e+02
4.700423118473173040e-02,-1.557124023437500000e+02
4.710424018725242745e-02,-1.332870941162109375e+02
4.720424918977313145e-02,-1.115691986083984375e+02
4.730425819229384238e-02,-9.021174621582031250e+01
4.740426719481454637e-02,-6.911785888671875000e+01
4.750427619733525036e-02,-4.815483093261718750e+01
4.760428519985596130e-02,-2.748652076721191406e+01
4.770429420237666529e-02,-7.252848148345947266e+00
4.780430320489737622e-02,1.221319007873535156e+01
4.790431220741807328e-02,3.108552932739257812e+01
4.800432120993878421e-02,4.929335021972656250e+01
4.810433021245948820e-02,6.708509063720703125e+01
4.820433921498019220e-02,8.413407897949218750e+01
4.830434821750090313e-02,1.006485977172851562e+02
4.840435722002160018e-02,1.171072006225585938e+02
4.850436622254231112e-02,1.335260009765625000e+02
4.860437522506301511e-02,1.495565948486328125e+02
4.870438422758372604e-02,1.654214019775390625e+02
4.880439323010442310e-02,1.805910949707031250e+02
4.890440223262513403e-02,1.950845947265625000e+02
4.900441123514583802e-02,2.092389068603515625e+02
4.910442023766654895e-02,2.227814025878906250e+02
4.920442924018725295e-02,2.362330932617187500e+02
4.930443824270795694e-02,2.485767059326171875e+02
4.940444724522866787e-02,2.601022949218750000e+02
4.950445624774936493e-02,2.709442138671875000e+02
4.960446525027007586e-02,2.819920959472656250e+02
4.970447425279077985e-02,2.923306884765625000e+02
4.980448325531148385e-02,3.024963989257812500e+02
4.990449225783219478e-02,3.129161987304687500e+02
5.000450126035289877e-02,3.232637939453125000e+02
5.010451026287359583e-02,3.340909118652343750e+02
5.020451926539431370e-02,3.451434936523437500e+02
5.030452826791501075e-02,3.558297119140625000e+02
5.040453727043572862e-02,3.663877868652343750e+02
5.050454627295642568e-02,3.763262023925781250e+02
5.060455527547713661e-02,3.850942077636718750e+02
5.070456427799784060e-02,3.942289123535156250e+02
5.080457328051853766e-02,4.000000000000000000e+02
5.090458228303925553e-02,4.000000000000000000e+02
5.100459128555995258e-02,4.000000000000000000e+02
5.110460028808066352e-02,4.000000000000000000e+02
5.120460929060136751e-02,4.000000000000000000e+02
5.130461829312207150e-02,4.000000000000000000e+02
5.140462729564278244e-02,4.000000000000000000e+02
5.150463629816348643e-02,4.000000000000000000e+02
5.160464530068419042e-02,4.000000000000000000e+02
5.170465430320490136e-02,4.000000000000000000e+02
5.180466330572559841e-02,4.000000000000000000e+02
5.190467230824630240e-02,4.000000000000000000e+02
5.200468131076701334e-02,4.000000000000000000e+02
5.210469031328771733e-02,4.000000000000000000e+02
5.220469931580842826e-02,4.000000000000000000e+02
5.230470831832913226e-02,4.000000000000000000e+02
5.240471732084983625e-02,4.000000000000000000e+02
5.250472632337054024e-02,4.000000000000000000e+02
5.260473532589125117e-02,4.000000000000000000e+02
5.270474432841195517e-02,4.000000000000000000e+02
5.280475333093266610e-02,4.000000000000000000e+02
5.290476233345336315e-02,4.000000000000000000e+02
5.300477133597407409e-02,4.000000000000000000e+02
5.310478033849477808e-02,4.000000000000000000e+02
5.320478934101547513e-02,4.000000000000000000e+02
5.330479834353619301e-02,4.000000000000000000e+02
5.340480734605689006e-02,4.000000000000000000e+02
5.350481634857760793e-02,4.000000000000000000e+02
5.360482535109830499e-02,4.000000000000000000e+02
5.370483435361900898e-02,4.000000000000000000e+02
5.380484335613971991e-02,4.000000000000000000e+02
5.390485235866042391e-02,4.000000000000000000e+02
5.400486136118113484e-02,4.000000000000000000e+02
5.410487036370183883e-02,4.000000000000000000e+02
5.420487936622253589e-02,4.000000000000000000e+02
5.430488836874325376e-02,4.000000000000000000e+02
5.440489737126395081e-02,4.000000000000000000e+02
5.450490637378466174e-02,4.000000000000000000e+02
5.460491537630536574e-02,4.000000000000000000e+02
5.470492437882606279e-02,4.000000000000000000e+02
5.480493338134678066e-02,4.000000000000000000e+02
5.490494238386747772e-02,4.000000000000000000e+02
5.500495138638818865e-02,4.000000000000000000e+02
5.510496038890889264e-02,4.000000000000000000e+02
5.520496939142960358e-02,4.000000000000000000e+02
5.530497839395030757e-02,4.000000000000000000e+02
5.540498739647101156e-02,4.000000000000000000e+02
5.550499639899171556e-02,4.000000000000000000e+02
5.560500540151241955e-02,4.000000000000000000e+02
5.570501440403313048e-02,4.000000000000000000e+02
5.580502340655383448e-02,4.000000000000000000e+02
